,Component RT,Compound Name,Formula,Match Factor,Previous Best Compound Name,Previous Best Formula,Previous Best Match Factor,Previous Worst Compound Name,Previous Worst Formula,Previous Worst Match Factor
450,10.4664,"1,3-Benzenediol, 4-ethyl-",C8H10O2,68.2736966477007,"1-(1,3-Dimethyl-1H-pyrazol-4-yl)ethanone",C7H10N2O,71.474066002946,"Phenol, 4-methoxy-3-methyl-",C8H10O2,58.8130137235164
451,10.4585,"3,3,5,5-tetramethylcyclohexene",C10H18,63.399595186018,"1-Propanone, 1-(5-methyl-2-furanyl)-",C8H10O2,74.809364166383,"3,7-Dimethyloct-6-enyl isobutyl carbonate",C15H28O3,59.0755690268055
452,10.4295,"Cyclobutane, 2-hexyl-1,1,4-trimethyl-, cis-",C13H26,66.4372609302336,"Cyclobutane, 2-hexyl-1,1,4-trimethyl-, cis-",C13H26,66.4372609302336,"2-Nonene, 2-methyl-",C10H20,56.860805427856
453,10.3951,"4-Octene, 2,6-dimethyl-, [S-(E)]-",C10H20,81.4174478330025,"4-Octene, 2,6-dimethyl-, [S-(E)]-",C10H20,81.4174478330025,"Cyclobutanecarboxylic acid, 4-nitrophenyl ester",C11H11NO4,68.9841210903283
454,10.3426,3-(But-3-enyl)-cyclohexanone,C10H16O,60.717674696592,1H-Imidazole-4-methanol,C4H6N2O,70.6287160481832,Bis(2-isopropyl-5-methylcyclohexyl) methylphosphonate (isomer 3),C21H41O3P,60.2388154103381
455,10.285,No Match,,,2-[(2-Fluorobenzyl)amino]ethanol,C9H12FNO,71.8029600538694,N-(4-Fluorobenzyl)-2-methoxyethanamine,C10H14FNO,70.1811815801271
456,10.2641,Ethyl chrysanthemate,C12H20O2,61.0224698914303,2-Ethoxymethyl-6-methyl-4-pyrimidinylamine,C8H13N3O,61.098716408918,"1H-Pyrrole, 4-ethyl-2,3-dimethyl-",C8H13N,60.4336662577335
457,10.2119,"3-Hexene, 3-ethyl-2,5-dimethyl-",C10H20,60.272424622759,"2-Pyrazoline, 1-butyl-5-methyl-",C8H16N2,62.147442213376,4-Propyl-2-hydroxycyclopent-2-en-1-one,C8H12O2,59.3205949309358
458,10.1982,"3-Hexene, 3-ethyl-2,5-dimethyl-",C10H20,65.0485460295197,"3-Hexene, 3-ethyl-2,5-dimethyl-",C10H20,65.0485460295197,"2-(2-Methylpropenyl)cyclopropanecarboxylic acid, 2-isopropyl-5-methyl-cyclohexyl ester",C18H30O2,50.8738574221953
459,10.1739,"1-Propanone, 1-(2-furanyl)-",C7H8O2,52.3654519167188,3'-fluoro-a-Pyrrolidinopropiophenone,C13H16FNO,57.2481195113042,"1-Propanone, 1-(2-furanyl)-",C7H8O2,52.3654519167188
460,10.0831,"Undecane, 6,6-dimethyl-",C13H28,85.0424226382648,"Undecane, 6,6-dimethyl-",C13H28,85.0424226382648,"Nonane, 3-methyl-",C10H22,70.2328153510868
461,9.9915,No Match,,,"Acetaldehyde, propylhydrazone",C5H12N2,57.8414680015665,"Acetaldehyde, propylhydrazone",C5H12N2,51.3100640728705
462,9.977,"Pentane, 2,2-dimethyl-",C7H16,67.3843113569021,"Pentane, 2,2-dimethyl-",C7H16,67.3843113569021,5H-Tetrazol-5-amine,CH3N5,65.306892486448
463,9.9658,"Cyclohexene, 3,3,5-trimethyl-",C9H16,78.6511800717305,"2-Cyclopenten-1-one, 3,5,5-trimethyl-",C8H12O,78.9655252897316,"3,3,5-Trimethylcyclohexyl methylphosphonofluoridoate",C10H20FO2P,66.7616523517063
464,9.9531,"Cyclohexene, 3,3,5-trimethyl-",C9H16,59.1016639666936,"Cyclohexene, 3,3,5-trimethyl-",C9H16,59.1016639666936,3-(2-Phenylethoxy)aniline,C14H15NO,58.3047357343205
465,9.9453,"Benzene, (1-methylethyl)-",C9H12,75.9657854008348,"Benzene, (1-methylethyl)-",C9H12,75.9657854008348,"Benzene, 1,2,3-trimethyl-",C9H12,59.4962949789432
466,9.8916,"Hexane, 2,4,4-trimethyl-",C9H20,78.1422417986025,"Hexane, 2,4,4-trimethyl-",C9H20,78.1422417986025,"Hexane, 3,3,4-trimethyl-",C9H20,58.3527971550829
467,9.8288,No Match,,,1-Azabicyclo[2.2.2]octan-3-one oxime,C7H12N2O,54.8703235654127,"4-Fluorobenzoic acid, 2-chloroethyl ester",C9H8ClFO2,51.8052911767503
468,9.8221,4-Ethylcatechol,C8H10O2,59.166673637039,2-Ethoxymethyl-6-methyl-4-pyrimidinylamine,C8H13N3O,72.3910434744445,4-Ethylcatechol,C8H10O2,59.166673637039
469,9.8125,"3-Acetyl-2,5-dimethyl furan",C8H10O2,65.82001771028,"3-Acetyl-2,5-dimethyl furan",C8H10O2,65.82001771028,5-t-Butyl-4-methylimidazole,C8H14N2,61.8187373104093
470,9.774,"3,4-Diethyl-3-hexene",C10H20,67.0206762608858,"3,4-Diethyl-3-hexene",C10H20,67.0206762608858,"Cyclohexane, 1-ethyl-2,3-dimethyl-",C10H20,65.5138537003536
471,9.7343,"Pentane, 3-ethyl-3-methyl-",C8H18,76.5797868942271,"Pentane, 3-ethyl-3-methyl-",C8H18,76.5797868942271,3-(Aminomethyl)-1-ethylpyrazol-4-amine,C6H12N4,61.7287719063499
472,9.7092,4-Ethylcatechol,C8H10O2,66.4324833847552,"1-(1,3-Dimethyl-1H-pyrazol-4-yl)ethanone",C7H10N2O,69.1258663563621,5-t-Butyl-4-methylimidazole,C8H14N2,62.5484447398838
473,9.614,"1-Propanone, 1-(2-furanyl)-",C7H8O2,72.1988079157511,"Silane, diethyldifluoro-",C4H10F2Si,76.6611669470786,"1-Propanone, 1-(2-furanyl)-",C7H8O2,66.6210396179239
474,9.5361,No Match,,,Thymine,C5H6N2O2,75.1463226889269,Thymine,C5H6N2O2,68.4219167819572
475,9.5304,"Cyclobutanone, 2,2,4,4-tetramethyl-",C8H14O,80.9578955025015,(3-Aminopropyl)dibutylborane,C11H26BN,85.6290550653016,"Cyclobutanone, 2,2,3,4-tetramethyl-, cis-",C8H14O,70.4082447060088
476,9.5229,"2,3-Dimethyl-1-hexene",C8H16,62.4066197051363,"2-Propenoic acid, 2-methyl-, octyl ester",C12H22O2,62.532231101353,2-Butenal,C4H6O,59.1028364070483
477,9.4329,"Cyclohexene, 1-methyl-3-(1-methylethyl)-",C10H18,68.6925092176311,"l-Alanine, N-(2-furoyl)-, ethyl ester",C10H13NO4,73.4310527021723,"2-Furancarboxamide, N-methyl-N-pentyl-",C11H17NO2,61.7230642300237
478,9.3698,No Match,,,"Acetic acid, trifluoro-, ethyl ester",C4H5F3O2,56.7033808263351,"2-Propanamine, N,N'-methanetetraylbis-",C7H14N2,51.3855927479804
479,9.3601,"Cyclopentene, 1,2,3,4,5-pentamethyl-",C10H18,75.4614992388337,5-t-Butyl-4-methylimidazole,C8H14N2,77.1400698020228,"DL-Proline, 5-oxo-, butyl ester, N-acetyl",C11H17NO4,65.5153399027156
480,9.3476,"cis-1,3,3-trimethylbicyclo[3.1.0]hexane-1-carboxaldehyde",C10H16O,63.4339623155855,"4-Fluorobenzoic acid, tridec-2-ynyl ester",C20H27FO2,64.1454213882337,"Bicyclo[2.2.2]octane, 1-methyl-4-(methylsulfonyl)-",C10H18O2S,58.5273773060602
481,9.2879,No Match,,,"Cycloheptane, bromo-",C7H13Br,71.6653927646785,"4,4-Dimethyl-4,5-dihydro-1,3-oxazol-2-amine, N,N-dimethyl-",C7H14N2O,64.5280657972288
482,9.2668,"Benzene, 1,3-dimethyl-",C8H10,96.0976508664943,"Benzene, 1,3-dimethyl-",C8H10,96.0976508664943,Benzaldehyde,C7H6O,67.7065108590346
483,9.1833,"Cyclopentene, 1,2,3,4,5-pentamethyl-",C10H18,62.1051910978182,5-t-Butyl-4-methylimidazole,C8H14N2,62.2034712202413,"Piperidine, 1-(1-oxo-2-butenyl)-",C9H15NO,50.4767402289692
484,9.1749,"Bicyclo[2.2.1]heptane, 1,3,3-trimethyl-",C10H18,68.4717030606309,"Bicyclo[2.2.1]heptane, 1,3,3-trimethyl-",C10H18,68.4717030606309,Trans-1-methyl-2-nonyl-cyclohexane,C16H32,64.2475398757633
485,9.1597,"1,3-Heptadiene, 2,3-dimethyl-",C9H16,64.7967083567704,"Glutaric acid, 3-methylbut-2-en-1-yl 2-methoxyphenyl ester",C17H22O5,66.9349848494113,"Sulfurous acid, di(cyclohexylmethyl) ester",C14H26O3S,61.7373548198425
486,9.0836,No Match,,,2-[(4-Fluorobenzyl)oxy]benzoic acid,C14H11FO3,60.6241976651214,2-[(2-Fluorobenzyl)oxy]benzoic acid,C14H11FO3,58.3076086804994
487,8.9772,"1-Allyl-cyclopropanecarboxylic acid, 2,6-di-t-butyl-4-methyl-phenyl ester",C22H32O2,62.1797592559534,"Furane-2-carboxaldehyde, 5-(4-nitrophenoxymethyl)-",C12H9NO5,69.0584450780964,5-[(3-Chloro-4-fluorophenoxy)methyl]furan-2-carbaldehyde,C12H8ClFO3,61.9956364215212
488,8.9455,Isomaltol,C6H6O3,71.5969562336613,Isomaltol,C6H6O3,71.5969562336613,"D-Alanine, N-propargyloxycarbonyl-, dodecyl ester",C19H33NO4,60.2936075081793
489,8.8677,"1-Heptanone, 1-(2-furanyl)-",C11H16O2,75.1414369834696,"1-Pentanone, 1-(1H-imidazol-4-yl)-",C8H12N2O,76.0380167973597,"1-Heptanone, 1-(2-furanyl)-",C11H16O2,65.0044802960642
490,8.7345,p-Xylene,C8H10,86.1754946620972,p-Xylene,C8H10,86.1754946620972,p-Xylene,C8H10,64.0815537982188
491,8.6797,"Furan, 2,3-dihydro-3-(1-methylpropyl)-",C8H14O,66.5448464922494,(3-Aminopropyl)dibutylborane,C11H26BN,71.6501573892031,"2-Methylthiolane, S,S-dioxide",C5H10O2S,60.2081471464555
492,8.5771,"Octane, 2-methyl-",C9H20,91.1471045073013,"Octane, 2-methyl-",C9H20,91.1471045073013,"Formic acid, tetrahydrofurfuryl ester",C6H10O3,52.1103748022997
493,8.553,Ethylbenzene,C8H10,81.2209482114148,Ethylbenzene,C8H10,81.2209482114148,Ethylbenzene,C8H10,67.2814592019647
494,8.5008,"6,6-Dimethylhepta-2,4-diene",C9H16,74.453498290964,"2-Cyclopenten-1-one, 3,4,5-trimethyl-",C8H12O,77.6371936564461,"6,6-Dimethylhepta-2,4-diene",C9H16,67.3841756663336
495,8.4295,"3,3-Diethoxy-1-propyne",C7H12O2,81.7394910730916,"3,3-Diethoxy-1-propyne",C7H12O2,81.7394910730916,"3,3-Diisopropyl-1-(2,2,2-trifluoroethyl)azetidin-2,4-dione",C11H16F3NO2,69.4918679559564
496,8.3933,No Match,,,"1-(2-Methyl -1,2,4-triazol-3-yl)propan-1-amine",C6H12N4,55.6387288374273,4'-Methoxy-4-oxo-4-piperidinocrotonanilide,C16H20N2O3,50.5265137177895
497,8.2709,"6,6-Dimethylhepta-2,4-diene",C9H16,79.1520279883264,"6,6-Dimethylhepta-2,4-diene",C9H16,79.1520279883264,"1,5-Heptadiene, (Z)-",C7H12,63.5282198319417
498,8.1188,"2-Pentanone, 4-hydroxy-4-methyl-",C6H12O2,98.253619929133,"2-Pentanone, 4-hydroxy-4-methyl-",C6H12O2,98.253619929133,"3,3-Diethoxy-1-propyne",C7H12O2,79.0533834400499
499,8.0728,"2-Cyclopenten-1-one, 3,4,5-trimethyl-",C8H12O,79.0050782837666,"2-Cyclopenten-1-one, 3,4,5-trimethyl-",C8H12O,79.0050782837666,2-Acetyl-5-methylfuran,C7H8O2,70.1278496902595
500,7.99620667460908,No Match,,,5-[(4-Fluorophenyl)amino]-5-oxopentanoic acid,C11H12FNO3,57.0155287673364,5-[(4-Fluorophenyl)amino]-5-oxopentanoic acid,C11H12FNO3,57.0155287673364
501,7.9898,No Match,,,"2-Ethylhexylamine, N,N-di(allyl)-",C14H27N,55.7245970128083,"2-Thiophenecarboxylic acid, 2-ethylcyclohexyl ester",C13H18O2S,54.0890334335257
502,7.8945,"Heptane, 2,5-dimethyl-",C9H20,76.5471462592695,"Heptane, 2,5-dimethyl-",C9H20,76.5471462592695,Vinyl 2-ethylhexanoate,C10H18O2,66.1725878913116
503,7.8854,4-Methyl-2-octyn-4-ol,C9H16O,65.8953659233076,"3-Methyl-1-[(1H)-1,2,4-triazol-1-yl]butan-2-one",C7H11N3O,68.8103740214162,"3-Methyl-2-butenoic acid, 2-tetrahydrofurylmethyl ester",C10H16O3,59.648396259904
504,7.7332,"Heptane, 2,6-dimethyl-",C9H20,66.8412243787,"Cyclohexanol, 1,3-dimethyl-, cis-",C8H16O,79.5250163537303,1-Methylcycloheptanol,C8H16O,60.6199700553567
505,7.5725,2-[(2-Methyl-endo-2-norbornyl)oxy]-tetrahydropyran,C13H22O2,58.0824593983057,2-[(2-Methyl-endo-2-norbornyl)oxy]-tetrahydropyran,C13H22O2,58.0824593983057,5-Methyl-2-(2-methyl-2-tetrahydrofuryl)tetrahydrofuran,C10H18O2,50.0229769886562
506,7.3931,2-Acetyl-5-methylfuran,C7H8O2,73.0747145373306,3-Methyl-1H-pyrazole-4-carbaldehyde,C5H6N2O,73.1859481372804,"(3-Fluorophenyl) methanol, 2-methylpropyl ether",C11H15FO,68.2057906712646
507,7.3076,"Cyclopentene, 1,2,3-trimethyl-",C8H14,82.3643671221747,"Cyclopentene, 1,2,3-trimethyl-",C8H14,82.3643671221747,"1,3-Dimethyl-1-cyclohexene",C8H14,70.6006716669709
508,7.1905,No Match,,,"(4-Methyl-piperidin-1-yl)-acetic acid, (2-oxo-2,3-dihydro-benzo[e]indol-1-ylidene)- hydrazide",C20H22N4O2,62.1912400276949,But-1-en-3-ynyl ethyl sulfide,C6H8S,50.367751693125
509,7.1138,"3-Hexene, 3-methyl-, (Z)-",C7H14,82.5612601526218,"3-Hexene, 3-methyl-, (Z)-",C7H14,82.5612601526218,"1-Pentene, 3,3-dimethyl-",C7H14,63.9208987745032
510,7.0423,"Pentane, 3-ethyl-2-methyl-",C8H18,80.9399098479255,"Pentane, 3-ethyl-2-methyl-",C8H18,80.9399098479255,"Propane, 2-isocyanato-",C4H7NO,61.2132895568836
511,7.0348,"Furan, 2-ethyl-5-methyl-",C7H10O,79.1981624683663,"Furan, 2-ethyl-5-methyl-",C7H10O,79.1981624683663,"2-Furancarboxylic acid, cyclobutyl ester",C9H10O3,71.8890119055568
512,6.9903,"Furan, 2-ethyl-5-methyl-",C7H10O,81.1812707111476,"Furan, 2-ethyl-5-methyl-",C7H10O,81.1812707111476,"2-Furancarboxylic acid, cyclobutyl ester",C9H10O3,70.4927061819952
513,6.7448,"1,4-Cyclohexanedione",C6H8O2,61.8050846941966,"1,4-Cyclohexanedione",C6H8O2,61.8050846941966,2-[(4-Fluorophenyl)methyl]piperidine,C12H16FN,51.2009299968383
514,6.5667,No Match,,,"Thiophene, 2-ethyl-",C6H8S,77.6656098714871,"Thiophene, 3-ethyl-",C6H8S,74.5490261066422
515,6.3995,"Heptane, 3-methyl-",C8H18,86.9349199726795,"Heptane, 3-methyl-",C8H18,86.9349199726795,"Hexane, 1,1'-oxybis-",C12H26O,63.400584449285
516,6.3616,"3,5-Dimethylcyclopentene",C7H12,65.2264430600985,Dimethylphosphinic fluoride,C2H6FOP,65.6036828645826,"Cyclopentene, 1,5-dimethyl-",C7H12,62.9437972292756
517,6.3147,"Spiro[2,4]hepta-4,6-diene",C7H8,91.1637833265803,"Spiro[2,4]hepta-4,6-diene",C7H8,91.1637833265803,Toluene,C7H8,62.451057125769
518,6.2253,Vinyl ether,C4H6O,55.4523365590716,Acetone cyanohydrin,C4H7NO,64.006941754148,Vinyl ether,C4H6O,55.4523365590716
519,6.2119,Neopentane,C5H12,89.7925039026472,Neopentane,C5H12,89.7925039026472,n-Hexyl methylphosphonofluoridate,C7H16FO2P,61.2497808189564
520,6.1891,No Match,,,"1H-Pyrazole, 4,5-dihydro-5-propyl-",C6H12N2,77.3656239353951,Uracil,C4H4N2O2,67.9553759665974
521,6.0903,4-Methoxycyclohexanecarboxylic acid (isomer 2),C8H14O3,62.015436418129,O-Methyl S-2-dimethylaminoethyl ethylphosphonothioate,C7H18NO2PS,66.2220597183213,"Cyclohexanecarboxylic acid, 4-methoxy-",C8H14O3,58.92734312582
522,6.073,"2-Furancarboxylic acid, 2-tetrahydrofurylmethyl ester",C10H12O4,51.0241365321239,"2-Furancarboxylic acid, 2-tetrahydrofurylmethyl ester",C10H12O4,51.0241365321239,2-Propenamide,C3H5NO,50.50228745308
523,5.9847,"Cyclopentene, 1,5-dimethyl-",C7H12,55.6275194246172,"Silane, difluorodimethyl-",C2H6F2Si,62.0707998831294,"Cyclopentene, 1,5-dimethyl-",C7H12,55.6275194246172
524,5.9783,"1,3-Pentadiene, 2,4-dimethyl-",C7H12,56.86826412523,"4-Hexen-3-one, 5-methyl-",C7H12O,67.0719110199606,"1,3-Pentadiene, 2,4-dimethyl-",C7H12,56.86826412523
525,5.773,"4-Hexen-3-one, 5-methyl-",C7H12O,83.7555101136352,"4-Hexen-3-one, 5-methyl-",C7H12O,83.7555101136352,"2H-Pyran-2-carboxaldehyde, 3,4-dihydro-",C6H8O2,73.7672560539019
526,5.4465,"Nonane, 2,2,4,4,6,8,8-heptamethyl-",C16H34,65.8580186806796,"3,5-Heptanedione, 2,2,4,6,6-pentamethyl-",C12H22O2,72.6133635501179,"2(3H)-Furanone, dihydro-5-propyl-",C7H12O2,57.7307913239588
527,5.4402,"Heptane, 2,2,3,3,5,6,6-heptamethyl-",C14H30,66.8581930469155,"3,5-Heptanedione, 2,2,4,6,6-pentamethyl-",C12H22O2,74.1088917476269,"3,5-Octanedione, 2,2,4,7-tetramethyl-",C12H22O2,64.3190796577596
528,5.4067,"2-Octen-4-one, 2-methoxy-",C9H16O2,63.5903854358228,"Acetaldehyde, diethylhydrazone",C6H14N2,71.9967675127973,"Pyrrol-2(5H)-one, 4-acetyl-5-(4-fluorophenyl)-3-hydroxy-1-[2-(1-piperazinyl)ethyl]-",C18H22FN3O3,50.7422272332999
529,5.2676,"3,3-Diethoxy-1-propyne",C7H12O2,85.6998076539942,"3,3-Diethoxy-1-propyne",C7H12O2,85.6998076539942,"3-Methyl-2-butenoic acid, cyclobutyl ester",C9H14O2,71.4371540159393
530,5.0959,"4-Methyl-2-hexene,c&t",C7H14,77.7856256600304,"Furan, 2-methoxy-",C5H6O2,86.0613060868045,Diethylcyanamide,C5H10N2,67.1644919436653
531,5.0792,"2,2'-Bifuran, 2,2',5,5'-tetrahydro-",C8H10O2,74.7048350847009,Dinocap,C10H9NO4,76.2536510098108,"2,2'-Bifuran, 2,2',5,5'-tetrahydro-",C8H10O2,74.7048350847009
532,5.0153,"1,5-Heptadiene, 3,4-dimethyl-",C9H16,68.3956687955769,Dinocap,C10H9NO4,73.1955782889851,"2,6-Octadiene, 4-methyl-",C9H16,66.3716562892278
533,5.0076,"2-Propen-1-one, 1-cyclopropyl-",C6H8O,73.6966179247267,"2-Propen-1-one, 1-cyclopropyl-",C6H8O,73.6966179247267,"3,5-Dimethylpyrazole-1-methanol",C6H10N2O,67.2639209273306
534,4.9942,No Match,,,"3,5-Dimethylpyrazole-1-methanol",C6H10N2O,81.603182166479,"1H-Imidazole, 2-ethyl-",C5H8N2,78.3874774684652
535,4.911,No Match,,,Succinimide,C4H5NO2,79.6847399780259,"Acetonitrile, hydroxy-",C2H3NO,51.0437863474874
536,4.8732,"3-Hexene, 3-methyl-, (Z)-",C7H14,79.57393363012,"3-Hexene, 3-methyl-, (Z)-",C7H14,79.57393363012,"1-Penten-3-one, 2-methyl-",C6H10O,54.6459992271589
537,4.7664,3-Hexanone,C6H12O,62.6998845568373,"Acetaldehyde, propylhydrazone",C5H12N2,68.0332824683731,"Oxirane, 2,2'-[1,4-butanediylbis(oxymethylene)]bis-",C10H18O4,56.6300397555701
538,4.4546,Acetone,C3H6O,99.0082232933578,Acetone,C3H6O,99.0082232933578,2-Pentanamine,C5H13N,50.0828724250872
539,4.4285,No Match,,,"5H-Indeno[1,2-b]pyrazin-5-one, 6,7,8-tribromo-9-(ethoxycarbonyl)-N,N'-diethyl-1,2,3,4-tetrahydro-",C18H19Br3N2O3,52.5139534188627,"5H-Indeno[1,2-b]pyrazin-5-one, 6,7,8-tribromo-9-(ethoxycarbonyl)-N,N'-diethyl-1,2,3,4-tetrahydro-",C18H19Br3N2O3,52.4648408592322
540,2.3951,"1,2-Ethanediol",C2H6O2,60.7133274033571,Methylamine,CH5N,90.5797512530229,"1,2-Ethanediol",C2H6O2,53.0410758416131
541,2.3899,No Match,,,Hydrazine,H4N2,83.9433538747415,Hydrazinecarboxamide,CH5N3O,66.9191091825111
542,0.1602,"1,4-Dioxane-2,6-dione",C4H4O4,56.782610080901,Acetonitrile-d3,C2D3N,66.0136284509454,Alanine,C3H7NO2,56.1924728411716
543,0.153,No Match,,,Acetonitrile-d3,C2D3N,58.9651907057807,Alanine,C3H7NO2,50.7476408062822
544,0.1181,Benzene,C6H6,58.0287845762574,Fumaronitrile,C4H2N2,64.0351622404665,"Propanedinitrile, methylene-",C4H2N2,54.1356710233575
